#,Name,MLBAMID,RazzballID,FanGraphsID,NFBCID,FantraxID,Team,STD_POS,YAHOO_POS,Last,First,Lastv2,Firstv2,YahooName,CBSSportsName,CBSSportsID
979,Santiago Espinal,669289,669289,19997,10781,*041vp*,LAD,2B/3B/ OF,2B/SS/ 3B/OF,Espinal,Santiago,Espinal,Santiago,Santiago Espinal,"Santiago Espinal 2B,3B,OF | LAD",2915585
980,Logan Gilbert,669302,669302,22250,10712,*04n0m*,SEA,SP,SP,Gilbert,Logan,Gilbert,Logan,Logan Gilbert,Logan Gilbert P | SEA,2942974
981,Jose Miranda,669304,669304,20538,10253,*041qh*,SD,3B,1B/3B,Miranda,Jose,Miranda,Jose,Jose Miranda,Jose Miranda 3B | SD,26615340
982,Bryce Teodosio,669326,669326,29524,12178,*0617q*,LAA,OF,OF,Teodosio,Bryce,Teodosio,Bryce,Bryce Teodosio,Bryce Teodosio OF | LAA,28837791
983,Tyler Wells,669330,669330,20000,11193,*0473n*,BAL,SP,SP,Wells,Tyler,Wells,Tyler,Tyler Wells,Tyler Wells P | BAL,26608291
984,Bubba Thompson,669352,669352,22261,10154,*04eeb*,FA,OF,OF,Thompson,Bubba,,,,Bubba Thompson OF | FA,2835080
985,Nolan Gorman,669357,669357,22263,10303,*04ai4*,STL,2B/3B,2B/3B,Gorman,Nolan,Gorman,Nolan,Nolan Gorman,"Nolan Gorman 2B,3B | STL",2942979
986,Shane Baz,669358,669358,22264,10331,*04cwf*,BAL,SP,SP,Baz,Shane,Baz,Shane,Shane Baz,Shane Baz P | BAL,2835064
987,Trei Cruz,669360,669360,sa3014420,12560,*05gsd*,DET,SS,SS,Cruz,Trei,Cruz,Trei,Trei Cruz,Trei Cruz SS | DET,2836769
988,Xavier Edwards,669364,669364,22266,10365,*04n8z*,MIA,2B/SS,2B/SS,Edwards,Xavier,Edwards,Xavier,Xavier Edwards,"Xavier Edwards 2B,SS | MIA",2931936
989,Bryce Johnson,669369,669369,20002,11526,*04ehv*,SD,OF,OF,Johnson,Bryce,Johnson,Bryce,Bryce Johnson,Bryce Johnson OF | SD,2837044
990,Asa Lacy,669370,669370,,11116,*059qm*,KC,SP,SP,Lacy,Asa,Lacy,Asa,,Asa Lacy P | KC,2837101
991,Cole Henry,669371,669371,27570,11423,*05gs4*,WSH,RP,RP,Henry,Cole,Henry,Cole,Cole Henry,Cole Henry P | WAS,26615401
992,J.T. Ginn,669372,669372,27889,12161,*04pkt*,ATH,SP,SP,Ginn,J.T.,Ginn,J.T.,J.T. Ginn,J.T. Ginn P | ATH,2942993
993,Tarik Skubal,669373,669373,22267,10711,*04ptt*,DET,SP,SP,Skubal,Tarik,Skubal,Tarik,Tarik Skubal,Tarik Skubal P | DET,3126008
994,Keston Hiura,669374,669374,20003,10264,*04e82*,LAD,1B,1B,Hiura,Keston,Hiura,Keston,Keston Hiura,Keston Hiura 1B | LAD,2835061
995,Raynel Delgado,669384,669384,sa3007288,10314,*04ps5*,TB,2B,2B,Delgado,Raynel,Delgado,Raynel,,Raynel Delgado 2B | TB,2932695
996,Carmen Mlodzinski,669387,669387,27572,11810,*05a29*,PIT,SP,SP,Mlodzinski,Carmen,Mlodzinski,Carmen,Carmen Mlodzinski,Carmen Mlodzinski P | PIT,26615395
997,Samad Taylor,669392,669392,22274,11640,*041vt*,SD,OF,OF,Taylor,Samad,Taylor,Samad,Samad Taylor,Samad Taylor OF | SD,2910605
998,Jake Burger,669394,669394,22275,10224,*04azv*,TEX,1B,1B,Burger,Jake,Burger,Jake,Jake Burger,Jake Burger 1B | TEX,2835063
999,Dylan Coleman,669395,669395,22276,11292,*04pq2*,NYY,RP,RP,Coleman,Dylan,Coleman,Dylan,Dylan Coleman,Dylan Coleman P | NYY,2932645
1000,Nick Allen,669397,669397,22277,10857,*04efs*,HOU,SS,SS,Allen,Nick,Allen,Nick,Nick Allen,Nick Allen SS | HOU,2836533
1001,Gage Workman,669398,669398,27573,12327,*04en9*,DET,3B,3B,Workman,Gage,Workman,Gage,Gage Workman,Gage Workman 3B | DET,2837705
1002,Frainyer Chavez,669413,669413,sa3007019,10395,*04q4n*,TEX,SS,SS,Chavez,Frainyer,Chavez,Frainyer,,Frainyer Chavez SS | TEX,3103548
1003,Blayne Enlow,669416,669416,sa3005117,10141,*04ak4*,ATL,SP,SP,Enlow,Blayne,,,,Blayne Enlow P | ATL,2836843
1004,Trevor Rogers,669432,669432,22286,10351,*04ak5*,BAL,SP,SP,Rogers,Trevor,Rogers,Trevor,Trevor Rogers,Trevor Rogers P | BAL,2835065
1005,Mason Englert,669438,669438,22288,11726,*04pqh*,TB,RP,RP,Englert,Mason,Englert,Mason,Mason Englert,Mason Englert P | TB,2932717
1006,Chandler Champlain,669441,669441,sa3018138,12029,*05y7q*,KC,SP,SP,Champlain,Chandler,Champlain,Chandler,,Chandler Champlain P | KC,29077339
1007,Jake Palisch,669449,669449,31598,12416,*0662u*,CHW,SP,SP,Palisch,Jake,Palisch,Jake,Jake Palisch,Jake Palisch P | CHW,29342456
1008,Cooper Hummel,669450,669450,19458,11332,*0421c*,FA,OF,OF,Hummel,Cooper,,,,Cooper Hummel OF | FA,3095397
1009,Shane Bieber,669456,669456,19427,10038,*041rf*,TOR,SP,SP,Bieber,Shane,Bieber,Shane,Shane Bieber,Shane Bieber P | TOR,2507333
1010,Matthew Liberatore,669461,669461,22294,10287,*04mlx*,STL,SP,SP,Liberatore,Matthew,Liberatore,Matthew,Matthew Liberatore,Matthew Liberatore P | STL,2942976
1011,Andre Pallante,669467,669467,26108,11442,*05133*,STL,SP,SP,Pallante,Andre,Pallante,Andre,Andre Pallante,Andre Pallante P | STL,26615439
1012,Devin Mann,669471,669471,sa3006869,11051,*04pr2*,SF,2B,2B,Mann,Devin,,,,Devin Mann 2B | SF,2932907
1013,Casey Schmitt,669477,669477,27577,11743,*05jp4*,SF,2B/3B,1B/2B/ 3B,Schmitt,Casey,Schmitt,Casey,Casey Schmitt,"Casey Schmitt 2B,3B | SF",26615334
1014,Brady Basso,669620,669620,25582,11972,*051c5*,ATH,RP,RP,Basso,Brady,Basso,Brady,Brady Basso,Brady Basso P | ATH,29291997
1015,Anthony Bender,669622,669622,19742,11205,*0423e*,MIA,RP,RP,Bender,Anthony,Bender,Anthony,Anthony Bender,Anthony Bender P | MIA,26635138
1016,Sam Long,669674,669674,25379,11220,*0421l*,KC,RP,RP,Long,Sam,Long,Sam,Sam Long,Sam Long P | KC,26635153
1017,Chris Murphy,669684,669684,26214,11710,*0514m*,CHW,RP,RP,Murphy,Chris,Murphy,Chris,Chris Murphy,Chris Murphy P | CHW,26615414
1018,Braden Shewmake,669699,669699,25817,10848,*04qri*,NYY,SS,SS,Shewmake,Braden,Shewmake,Braden,Braden Shewmake,Braden Shewmake SS | NYY,3117918
1019,Josh Smith,669701,669701,26396,11441,*052ru*,TEX,1B/SS/ 3B,1B/SS/ 3B/OF,Smith,Josh,Smith,Josh,Josh Smith,"Josh H. Smith 1B,3B,SS | TEX",0
1020,Kade Strowd,669704,669704,26191,12273,*05192*,ARI,RP,RP,Strowd,Kade,Strowd,Kade,Kade Strowd,Kade Strowd P | ARI,29080193
1021,Jared Triolo,669707,669707,25807,11668,*05128*,PIT,1B/SS/ 3B,1B/2B/ SS/3B,Triolo,Jared,Triolo,Jared,Jared Triolo,"Jared Triolo 1B,3B,SS | PIT",3152102
1022,Greg Weissert,669711,669711,20375,10585,*0421q*,BOS,RP,RP,Weissert,Greg,Weissert,Greg,Greg Weissert,Greg Weissert P | BOS,3103745
1023,Hayden Wesneski,669713,669713,27581,11411,*0514f*,HOU,RP,RP,Wesneski,Hayden,Wesneski,Hayden,Hayden Wesneski,Hayden Wesneski P | HOU,26911738
1024,Will Wilson,669717,669717,25434,11104,*04yia*,SEA,3B,2B/3B,Wilson,Will,Wilson,Will,Will Wilson,Will Wilson 3B | SEA,3117912
1025,Austin Hays,669720,669720,19363,9763,*041qs*,CHW,OF,OF,Hays,Austin,Hays,Austin,Austin Hays,Austin Hays OF | CHW,2507192
1026,Davis Daniel,669721,669721,27582,11492,*04pv6*,CIN,SP,SP,Daniel,Davis,Daniel,Davis,Davis Daniel,Davis Daniel P | CIN,2932675
1027,Logan Davidson,669722,669722,25844,10858,*04n1n*,TB,SS,SS,Davidson,Logan,Davidson,Logan,Logan Davidson,Logan Davidson SS | TB,3117929
1028,Brenan Hanifee,669724,669724,22304,11873,*041rq*,DET,RP,RP,Hanifee,Brenan,Hanifee,Brenan,Brenan Hanifee,Brenan Hanifee P | DET,2920352
1029,Chris Rodriguez,669735,669735,22310,10162,*041rr*,CHW,RP,RP,Rodriguez,Chris,Rodriguez,Chris,Chris Rodriguez,Chris Rodriguez P | CHW,2910633
1030,Darick Hall,669742,669742,19717,11015,*041yc*,FA,1B,1B,Hall,Darick,,,,Darick Hall 1B | FA,2910602
1031,Alex Call,669743,669743,19296,10520,*041qv*,LAD,OF,OF,Call,Alex,Call,Alex,Alex Call,Alex Call OF | LAD,2507195
1032,Angel De Jesus,669804,669804,22323,11343,*059zq*,DET,RP,RP,De Jesus,Angel,,,,Angel De Jesus P | DET,0
1033,Ronel Blanco,669854,669854,19407,11447,*04ydi*,HOU,SP,SP,Blanco,Ronel,Blanco,Ronel,Ronel Blanco,Ronel Blanco P | HOU,2821587
1034,Ryan Ward,669899,669899,sa1169792,12307,*0516g*,LAD,OF,OF,Ward,Ryan,Ward,Ryan,Ryan Ward,Ryan Ward OF | LAD,28840234
1035,Michael Toglia,669911,669911,25845,11080,*04ok3*,CIN,1B,1B,Toglia,Michael,Toglia,Michael,Michael Toglia,Michael Toglia 1B | CIN,3117920
1036,Kirby Snead,669912,669912,19179,11243,*041vf*,SEA,RP,RP,Snead,Kirby,,,,Kirby Snead P | SEA,3101479
1037,Jason Alexander,669920,669920,19666,10574,*05xze*,HOU,SP,SP,Alexander,Jason,Alexander,Jason,Jason Alexander,Jason Alexander P | HOU,2846092
1038,George Kirby,669923,669923,25436,10874,*04yie*,SEA,SP,SP,Kirby,George,Kirby,George,George Kirby,George Kirby P | SEA,3117917
1039,Jesse Scholtens,669947,669947,19205,11784,*041uv*,TB,RP,RP,Scholtens,Jesse,Scholtens,Jesse,Jesse Scholtens,Jesse Scholtens P | TB,3083995
1040,Nicky Lopez,670032,670032,19339,10301,*041sg*,COL,2B/SS,2B/SS,Lopez,Nicky,Lopez,Nicky,Nicky Lopez,"Nicky Lopez 2B,SS | COL",2788552
1041,Matt Festa,670036,670036,19330,10060,*041tl*,CLE,RP,RP,Festa,Matt,Festa,Matt,Matt Festa,Matt Festa P | CLE,2822697
1042,Luke Raley,670042,670042,19354,10764,*041ts*,SEA,1B/OF,1B/OF,Raley,Luke,Raley,Luke,Luke Raley,"Luke Raley 1B,OF | SEA",2921005
1043,Colin Holderman,670059,670059,22361,11469,*0429k*,CLE,RP,RP,Holderman,Colin,Holderman,Colin,Colin Holderman,Colin Holderman P | CLE,27022826
1044,Wyatt Mills,670090,670090,20010,11152,*0420t*,LAD,RP,RP,Mills,Wyatt,Mills,Wyatt,Wyatt Mills,Wyatt Mills P | LAD,2837239
1045,Trenton Brooks,670092,670092,19384,12095,*0420f*,FA,OF,OF,Brooks,Trenton,,,,Trenton Brooks OF | FA,2804230
1046,Zack Short,670097,670097,19562,10776,*0420g*,NYY,2B,2B,Short,Zack,Short,Zack,Zack Short,Zack Short 2B | NYY,2747494
1047,Bowden Francis,670102,670102,20548,11130,*0421k*,TOR,RP,RP,Francis,Bowden,Francis,Bowden,Bowden Francis,Bowden Francis P | TOR,2836879
1048,Adam Oller,670124,670124,20132,11306,*0422w*,MIA,SP,SP,Oller,Adam,,,,Adam Oller P | MIA,26861446
1049,Nate Mondou,670148,670148,19563,11580,*041xq*,SD,2B,2B,Mondou,Nate,,,,Nate Mondou 2B | SD,2921058
1050,Nolan Blackwood,670154,670154,sa874212,10922,*041y9*,MIL,RP,RP,Blackwood,Nolan,,,,Nolan Blackwood P | MIL,2803674
1051,Miles Mastrobuoni,670156,670156,20017,10956,*041yi*,SEA,3B,2B/3B/ OF,Mastrobuoni,Miles,Mastrobuoni,Miles,Miles Mastrobuoni,Miles Mastrobuoni 3B | SEA,2824202
1052,Parker Dunshee,670161,670161,20018,10862,,WSH,RP,RP,Dunshee,Parker,,,,Parker Dunshee P | WAS,2836831
1053,John Schreiber,670167,670167,20020,9986,*041z3*,KC,RP,RP,Schreiber,John,Schreiber,John,John Schreiber,John Schreiber P | KC,2920577
1054,Josh Winckowski,670174,670174,22387,11363,*041ze*,TOR,RP,RP,Winckowski,Josh,Winckowski,Josh,Josh Winckowski,Josh Winckowski P | TOR,26615442
1055,Garrett Acton,670183,670183,27583,11759,*05ybh*,MIA,RP,RP,Acton,Garrett,Acton,Garrett,Garrett Acton,Garrett Acton P | MIA,29084569
1056,Zac Kristofak,670219,670219,27585,12083,*051ae*,LAA,RP,RP,Kristofak,Zac,,,,Zac Kristofak P | LAA,26637847
1057,Matt Mervis,670223,670223,27845,11582,*05ojj*,WSH,1B,1B,Mervis,Matt,Mervis,Matt,Matt Mervis,Matt Mervis 1B | WAS,28944596
1058,Kameron Misner,670224,670224,26374,12139,*04y9h*,KC,OF,OF,Misner,Kameron,Misner,Kameron,Kameron Misner,Kameron Misner OF | KC,3117936
1059,John Rave,670231,670231,26284,12400,*0513s*,KC,OF,OF,Rave,John,Rave,John,John Rave,John Rave OF | KC,26615386
1060,Darius Vines,670241,670241,25928,11647,*05157*,ATL,SP,SP,Vines,Darius,Vines,Darius,Darius Vines,Darius Vines P | ATL,2837641
1061,Matt Wallner,670242,670242,26466,11576,*04o78*,MIN,OF,OF,Wallner,Matt,Wallner,Matt,Matt Wallner,Matt Wallner OF | MIN,3117939
1062,Cal Stevenson,670276,670276,22411,10383,*04pug*,DET,OF,OF,Stevenson,Cal,Stevenson,Cal,Cal Stevenson,Cal Stevenson OF | DET,2933123
1063,David Bednar,670280,670280,19569,10681,*04aqc*,NYY,RP,RP,Bednar,David,Bednar,David,David Bednar,David Bednar P | NYY,2821492
1064,Jake Fishman,670288,670288,20060,11521,*05rdf*,MIA,RP,RP,Fishman,Jake,,,,Jake Fishman P | MIA,0
1065,Rico Garcia,670329,670329,20023,10678,*04rzp*,BAL,RP,RP,Garcia,Rico,Garcia,Rico,Rico Garcia,Rico Garcia P | BAL,3088370
1066,Jose Rojas,670351,670351,19331,10794,*04lo8*,NYM,OF,OF,Rojas,Jose,Rojas,Jose,Jose Rojas,Jose Rojas OF | NYM,2920936
1067,Yordan Alvarez,670541,670541,19556,10367,*04355*,HOU,DH,OF,Alvarez,Yordan,Alvarez,Yordan,Yordan Alvarez,Yordan Alvarez DH | HOU,2507341
1068,Aaron Fossas,670579,670579,,10548,,CIN,P,P,Fossas,Aaron,Fossas,Aaron,,Aaron Fossas P | CIN,3094398
1069,Isaac Paredes,670623,670623,20036,10218,*04071*,HOU,3B,3B,Paredes,Isaac,Paredes,Isaac,Isaac Paredes,Isaac Paredes 3B | HOU,2910610
1070,Mike Brosseau,670712,670712,19683,10641,*04ylg*,FA,3B,3B,Brosseau,Mike,,,,Mike Brosseau 3B | FA,2920318
1071,Taylor Walls,670764,670764,22458,10955,*04bpj*,TB,SS,SS,Walls,Taylor,Walls,Taylor,Taylor Walls,Taylor Walls SS | TB,2837649
1072,Darren McCaughan,670766,670766,20038,11241,*04em5*,CIN,RP,RP,McCaughan,Darren,McCaughan,Darren,Darren McCaughan,Darren McCaughan P | CIN,2837195
1073,TJ Friedl,670770,670770,19522,10344,*045gu*,CIN,OF,OF,Friedl,TJ,Friedl,TJ,TJ Friedl,TJ Friedl OF | CIN,2507496
1074,Logan Gillaspie,670810,670810,22461,11380,*05y17*,SD,RP,RP,Gillaspie,Logan,Gillaspie,Logan,Logan Gillaspie,Logan Gillaspie P | SD,26861434
1075,Abrahan Gutierrez,670868,670868,sa3004263,10373,*0440c*,NYY,C,C,Gutierrez,Abrahan,Gutierrez,Abrahan,,Abrahan Gutierrez C | NYY,0
1076,Livan Soto,670869,670869,22471,10275,*04am3*,FA,SS,SS,Soto,Livan,,,,Livan Soto SS | FA,3103545
1077,Yunior Severino,670870,670870,sa3003185,10368,*04ahd*,MIN,2B,2B,Severino,Yunior,,,,Yunior Severino 2B | MIN,2830260
1078,Guillo Zuniga,670871,670871,19588,11737,*04y6o*,SEA,RP,RP,Zuniga,Guillo,Zuñiga,Guillo,Guillo Zuñiga,Guillo Zuniga P | SEA,0
1079,Johan Oviedo,670912,670912,22487,10892,*04674*,BOS,SP,SP,Oviedo,Johan,Oviedo,Johan,Johan Oviedo,Johan Oviedo P | BOS,2824831
1080,Trevor Richards,670950,670950,19309,9951,*04coa*,PHI,RP,RP,Richards,Trevor,Richards,Trevor,Trevor Richards,Trevor Richards P | PHI,2914673
1081,Edwin Uceta,670955,670955,20539,11060,*04tji*,TB,RP,RP,Uceta,Edwin,Uceta,Edwin,Edwin Uceta,Edwin Uceta P | TB,2826339
1082,Adrian Morejon,670970,670970,20039,10123,*043ia*,SD,RP,RP,Morejon,Adrian,Morejon,Adrian,Adrian Morejon,Adrian Morejon P | SD,2803408
1083,Yohan Ramirez,670990,670990,19444,10796,*04ddz*,PIT,RP,RP,Ramirez,Yohan,Ramírez,Yohan,Yohan Ramírez,Yohan Ramirez P | PIT,2825274
1084,Ivan Herrera,671056,671056,20599,10220,*04hyc*,STL,DH,C,Herrera,Ivan,Herrera,Iván,Ivan Herrera,Ivan Herrera DH | STL,2829355
1085,Buddy Kennedy,671083,671083,22505,10382,*04egt*,SF,3B,3B,Kennedy,Buddy,Kennedy,Buddy,Buddy Kennedy,Buddy Kennedy 3B | SF,2837071
1086,Andrew Abbott,671096,671096,29911,11802,*05jq2*,CIN,SP,SP,Abbott,Andrew,Abbott,Andrew,Andrew Abbott,Andrew Abbott P | CIN,2836515
1087,Logan Allen,671106,671106,27589,11412,*05jp3*,CLE,SP,SP,Allen,Logan,Allen,Logan,Logan Allen,Logan Allen P | CLE,2211756
1088,Jake Eder,671109,671109,27590,11238,*05gwt*,WSH,RP,RP,Eder,Jake,Eder,Jake,,Jake Eder P | WAS,26615423
1089,Sammy Peralta,671111,671111,25589,11790,*051dq*,MIL,RP,RP,Peralta,Sammy,Peralta,Sammy,Sammy Peralta,Sammy Peralta P | MIL,28846908
1090,Darren Baker,671117,671117,29912,12174,*05g47*,CHW,2B,2B,Baker,Darren,Baker,Darren,Darren Baker,Darren Baker 2B | CHW,2836563
1091,Jackson Rutledge,671131,671131,26215,10977,*04yte*,WSH,RP,RP,Rutledge,Jackson,Rutledge,Jackson,Jackson Rutledge,Jackson Rutledge P | WAS,3117914
1092,Connor Thomas,671162,671162,25873,11430,*0513x*,ATL,RP,RP,Thomas,Connor,Thomas,Connor,Connor Thomas,Connor Thomas P | ATL,27023028
1093,Joe Boyle,671212,671212,29608,11868,*05jpk*,TB,SP,SP,Boyle,Joe,Boyle,Joe,Joe Boyle,Joe Boyle P | TB,26615456
1094,Triston Casas,671213,671213,22514,10355,*04de1*,BOS,1B,1B,Casas,Triston,Casas,Triston,Triston Casas,Triston Casas 1B | BOS,2942989
1095,Heliot Ramos,671218,671218,22515,10213,*04ee8*,SF,OF,OF,Ramos,Heliot,Ramos,Heliot,Heliot Ramos,Heliot Ramos OF | SF,2835071
1096,Drew Waters,671221,671221,20505,10188,*04eer*,KC,OF,OF,Waters,Drew,Waters,Drew,Drew Waters,Drew Waters OF | KC,2837661
1097,Jeisson Rosario,671271,671271,sa3004146,10233,*045oe*,ATH,OF,OF,Rosario,Jeisson,Rosario,Jeisson,Jeisson Rosario,Jeisson Rosario OF | ATH,2910622
1098,Luis Garcia Jr.,671277,671277,20391,10279,*0414g*,WSH,2B,2B,Garcia Jr.,Luis,García,Luis,Luis García Jr.,Luis Garcia 2B | WAS,2768551
1099,Tim Elko,671284,671284,31522,12356,*066da*,CHW,1B,1B,Elko,Tim,Elko,Tim,Tim Elko,Tim Elko 1B | CHW,29086250
1100,Johnathan Rodriguez,671286,671286,22530,10247,*04gdw*,CLE,OF,OF,Rodriguez,Johnathan,Rodríguez,Johnathan,Johnathan Rodríguez,Johnathan Rodriguez OF | CLE,2837422
1101,Tyler Freeman,671289,671289,22532,10356,*04efc*,COL,OF,2B/OF,Freeman,Tyler,Freeman,Tyler,Tyler Freeman,Tyler Freeman OF | COL,2836883
1102,Michel Otanez,671305,671305,22533,12102,*057p2*,TEX,RP,RP,Otanez,Michel,Otañez,Michel,Michel Otañez,Michel Otanez P | TEX,26615427
1103,Jason Foley,671345,671345,19531,11127,*04aoq*,SF,RP,RP,Foley,Jason,Foley,Jason,Jason Foley,Jason Foley P | SF,3174282
1104,George Valera,671655,671655,22541,10205,*04fqi*,CLE,DH,OF,Valera,George,Valera,George,George Valera,George Valera DH | CLE,3077721
1105,Marquis Grissom Jr.,671726,671726,sa3020312,12334,*05jqd*,WSH,RP,RP,Grissom Jr.,Marquis,Grissom Jr.,Marquis,,Marquis Grissom P | WAS,29632459
1106,Lawrence Butler,671732,671732,22542,11649,*04prt*,ATH,OF,OF,Butler,Lawrence,Butler,Lawrence,Lawrence Butler,Lawrence Butler OF | ATH,2932293
1107,Taj Bradley,671737,671737,22543,11588,*04pr8*,MIN,SP,SP,Bradley,Taj,Bradley,Taj,Taj Bradley,Taj Bradley P | MIN,2932285
1108,Michael Harris II,671739,671739,25931,11065,*0512v*,ATL,OF,OF,Harris II,Michael,Harris II,Michael,Michael Harris II,Michael Harris OF | ATL,0
1109,Damiano Palmegiani,671913,671913,sa3017326,11946,*05wbq*,FA,3B,3B,Palmegiani,Damiano,Palmegiani,Damiano,,Damiano Palmegiani 3B | FA,28846860
1110,Cade Smith,671922,671922,27867,11982,*04eor*,CLE,RP,RP,Smith,Cade,Smith,Cade,Cade Smith,Cade Smith P | CLE,2837519
1111,Adam Macko,671936,671936,sa3011555,11971,*0515q*,TOR,SP,SP,Macko,Adam,Macko,Adam,Adam Macko,Adam Macko P | TOR,26911808
1112,Tristan Peters,671976,671976,30063,12441,*05ydz*,CHW,OF,OF,Peters,Tristan,Peters,Tristan,Tristan Peters,Tristan Peters OF | CHW,29077350
1113,Tyler Black,672012,672012,29949,11890,*05u2u*,MIL,1B,1B,Black,Tyler,Black,Tyler,Tyler Black,Tyler Black 1B | MIL,26719707
1114,Denzel Clarke,672016,672016,29858,12241,*05unf*,ATH,OF,OF,Clarke,Denzel,Clarke,Denzel,Denzel Clarke,Denzel Clarke OF | ATH,26911715
1115,Eric Pardinho,672078,672078,sa968102,10192,*04ecd*,TOR,RP,RP,Pardinho,Eric,,,,Eric Pardinho P | TOR,3077728
1116,Patrick Bailey,672275,672275,27478,11102,*04yuu*,SF,C,C,Bailey,Patrick,Bailey,Patrick,Patrick Bailey,Patrick Bailey C | SF,2836560
1117,Michael Siani,672279,672279,22557,10292,*04pqb*,LAD,OF,OF,Siani,Michael,Siani,Michael,Michael Siani,Michael Siani OF | LAD,0
1118,Reid Detmers,672282,672282,27468,10915,*0596g*,LAA,SP,SP,Detmers,Reid,Detmers,Reid,Reid Detmers,Reid Detmers P | LAA,2836804
1119,Jarred Kelenic,672284,672284,22558,10230,*04ggr*,CHW,OF,OF,Kelenic,Jarred,Kelenic,Jarred,Jarred Kelenic,Jarred Kelenic OF | CHW,2942966
1120,Cionel Perez,672335,672335,19614,9869,*03zo6*,WSH,RP,RP,Perez,Cionel,Pérez,Cionel,Cionel Pérez,Cionel Perez P | WAS,2900485
1121,Gabriel Arias,672356,672356,22563,10200,*0414h*,CLE,2B/SS,2B/SS/ 3B,Arias,Gabriel,Arias,Gabriel,Gabriel Arias,"Gabriel Arias 2B,SS | CLE",2876077
1122,Tirso Ornelas,672359,672359,22566,10343,*04aov*,SD,OF,OF,Ornelas,Tirso,Ornelas,Tirso,Tirso Ornelas,Tirso Ornelas OF | SD,2919496
1123,Agustin Ruiz,672361,672361,sa3004149,10563,*04c0v*,MIN,OF,OF,Ruiz,Agustin,,,,Agustin Ruiz OF | MIN,3097060
1124,Alejandro Kirk,672386,672386,22581,10851,*04t3y*,TOR,C,C,Kirk,Alejandro,Kirk,Alejandro,Alejandro Kirk,Alejandro Kirk C | TOR,2875260
1125,Kaleb Ort,672391,672391,20061,11286,*05rfn*,LAA,RP,RP,Ort,Kaleb,Ort,Kaleb,Kaleb Ort,Kaleb Ort P | LAA,2842935
1126,Keider Montero,672456,672456,22630,11961,*05a1v*,DET,SP,SP,Montero,Keider,Montero,Keider,Keider Montero,Keider Montero P | DET,2829919
1127,Jordan Diaz,672478,672478,22650,11340,*04yub*,ATH,3B,3B,Diaz,Jordan,Diaz,Jordan,Jordan Diaz,Jordan Diaz 3B | ATH,2829008
1128,Helcris Olivarez,672487,672487,sa3002965,11083,*04yjb*,KC,RP,RP,Olivarez,Helcris,Olivarez,Helcris,Helcris Olivarez,Helcris Olivarez P | KC,2830125
1129,Gabriel Moreno,672515,672515,22664,11117,*04s1g*,ARI,C,C,Moreno,Gabriel,Moreno,Gabriel,Gabriel Moreno,Gabriel Moreno C | ARI,2829082
1130,Jhon Torres,672536,672536,,10240,*04tpy*,STL,OF,OF,Torres,Jhon,Torres,Jhon,,Jhon Torres OF | STL,2829160
1131,Gustavo Campero,672569,672569,22707,12185,*06dpu*,LAA,OF,OF,Campero,Gustavo,Campero,Gustavo,Gustavo Campero,Gustavo Campero OF | LAA,2829874
1132,Carlos Hernandez,672578,672578,22713,10156,*04n0k*,CLE,RP,RP,Hernandez,Carlos,Hernández,Carlos,Carlos Hernández,Carlos Hernandez P | CLE,2848440
1133,Maikel Garcia,672580,672580,22715,11387,*05g3x*,KC,3B,2B/SS/ 3B/OF,Garcia,Maikel,Garcia,Maikel,Maikel Garcia,Maikel Garcia 3B | KC,2829027
1134,Angel Zerpa,672582,672582,22717,11172,*05qzx*,MIL,RP,RP,Zerpa,Angel,Zerpa,Angel,Angel Zerpa,Angel Zerpa P | MIL,2830145
1135,Gerardo Carrillo,672629,672629,sa3002790,11054,*04qnh*,ARI,RP,RP,Carrillo,Gerardo,Carrillo,Gerardo,,Gerardo Carrillo P | ARI,2829311
1136,Otto Lopez,672640,672640,19608,10422,*04tjl*,MIA,2B/SS,2B/SS,Lopez,Otto,Lopez,Otto,Otto Lopez,"Otto Lopez 2B,SS | MIA",2847307
1137,Steward Berroa,672642,672642,22766,12113,*04yew*,MIL,OF,OF,Berroa,Steward,Berroa,Steward,Steward Berroa,Steward Berroa OF | MIL,2828969
1138,Geraldo Perdomo,672695,672695,22799,10397,*04pbq*,ARI,SS,SS,Perdomo,Geraldo,Perdomo,Geraldo,Geraldo Perdomo,Geraldo Perdomo SS | ARI,2829102
1139,Jose Devers,672701,672701,20540,10837,*04mkz*,FA,SS,SS,Devers,Jose,Devers,José,José Devers,Jose Devers SS | FA,28839878
1140,Oswald Peraza,672724,672724,22823,11156,*04g7n*,LAA,3B,1B/2B/ SS/3B,Peraza,Oswald,Peraza,Oswald,Oswald Peraza,Oswald Peraza 3B | LAA,2829101
1141,Alexander Canario,672744,672744,22842,10129,*04hi6*,FA,OF,OF,Canario,Alexander,,,,Alexander Canario OF | FA,2828978
1142,Wenceel Perez,672761,672761,22857,10434,*04an8*,DET,OF,OF,Perez,Wenceel,Pérez,Wenceel,Wenceel Pérez,Wenceel Perez OF | DET,2829397
1143,Tucupita Marcano,672779,672779,22871,10430,*04t41*,SD,2B,2B,Marcano,Tucupita,,,,Tucupita Marcano 2B | SD,2829907
1144,Yoendrys Gomez,672782,672782,22872,11157,*04xne*,TB,SP,SP,Gomez,Yoendrys,Gómez,Yoendrys,Yoendrys Gómez,Yoendrys Gomez P | TB,3077726
