upid,mlb_id,yahoo_id,manager,name,season,stat_source,stat_type,fg_war,fg_woba,fg_wrc_plus,fg_iso,fg_babip,fg_spd,fg_off,fg_bsr,fg_bb_pct,fg_k_pct,fg_o_swing_pct,fg_z_swing_pct,fg_swstr_pct,fg_gb_pct,fg_fb_pct,fg_ld_pct,fg_pull_pct,fg_hard_pct,fg_barrel_pct,fg_fip,fg_xfip,fg_siera,fg_k_bb_pct,fg_lob_pct,fg_hr_fb,fg_sl_pct,fg_ch_pct
3756,669372,,,J.T. Ginn,2025,fangraphs,pitching,0.8,,,,0.314,,,,0.079,0.253,,,0.11900000000000001,0.527,0.309,,,0.324,,4.62,3.52,3.57,0.17300000000000001,0.732,0.215,0.258,0.09300000000000001
6082,701656,,Hammers,Logan Henderson,2025,fangraphs,pitching,0.8,,,,0.255,,,,0.081,0.33299999999999996,,,0.12,0.228,0.544,,,0.32799999999999996,,3.02,3.36,3.2,0.253,0.9620000000000001,0.09699999999999999,0.034,0.4
3086,,10657,GANG,Paul Sewald,2023,fangraphs,pitching,0.8,,,,0.279,,,,0.096,0.321,,,0.135,0.321,0.5,,,0.278,,3.57,3.76,3.23,0.225,0.8029999999999999,0.114,0.428,
7480,,,,Fernando Cruz,2025,fangraphs,pitching,0.8,,,,0.292,,,,0.12,0.36,,,0.19,0.37,0.37,,,0.287,,3.18,3.01,2.86,0.24,0.736,0.135,0.059000000000000004,
3424,,11590,BATI,Zach Plesac,2022,fangraphs,pitching,0.8,,,,0.288,,,,0.067,0.17600000000000002,,,0.102,0.4,0.384,,,0.306,,4.45,4.39,4.46,0.109,0.6890000000000001,0.11699999999999999,0.242,0.225
2201,,11112,B2J,Brusdar Graterol,2022,fangraphs,pitching,0.8,,,,0.261,,,,0.051,0.218,,,0.10400000000000001,0.631,0.22699999999999998,,,0.255,,2.95,3.12,2.75,0.168,0.669,0.094,0.179,
1908,,10131,PLAY,Josh Hader,2022,fangraphs,pitching,0.8,,,,0.333,,,,0.096,0.37,,,0.16,0.292,0.469,,,0.301,,3.45,2.94,2.38,0.27399999999999997,0.669,0.151,0.28300000000000003,0.022000000000000002
2378,,11628,RV,Devin Williams,2024,fangraphs,pitching,0.8,,,,0.25,,,,0.125,0.43200000000000005,,,0.17600000000000002,0.43200000000000005,0.37799999999999995,,,0.21600000000000003,,2.06,2.44,2.31,0.307,0.9259999999999999,0.071,,0.45
3572,687888,,,Brandon Walter,2025,fangraphs,pitching,0.8,,,,0.252,,,,0.019,0.245,,,0.113,0.447,0.355,,,0.301,,4.01,3.14,3.21,0.226,0.846,0.185,0.225,0.184
2271,,10311,GANG,Chris Stratton,2022,fangraphs,pitching,0.7,,,,0.362,,,,0.09,0.215,,,0.115,0.442,0.34700000000000003,,,0.313,,3.32,4.04,3.84,0.125,0.696,0.061,0.192,0.07
3129,,7578,TROU,Rich Hill,2023,fangraphs,pitching,0.7,,,,0.321,,,,0.08800000000000001,0.195,,,0.075,0.38,0.376,,,0.336,,4.87,4.77,4.8,0.10800000000000001,0.667,0.134,0.092,
2057,,10860,WAR,Alex Lange,2022,fangraphs,pitching,0.7,,,,0.284,,,,0.114,0.303,,,0.191,0.556,0.285,,,0.281,,3.25,3.23,3.09,0.188,0.6970000000000001,0.11599999999999999,,0.195
3350,,12114,HURL,Tyler Wells,2023,fangraphs,pitching,0.7,,,,0.2,,,,0.07200000000000001,0.249,,,0.111,0.32299999999999995,0.546,,,0.337,,4.98,4.63,4.19,0.177,0.826,0.146,0.166,0.185
3538,677944,,Andromedans,Slade Cecconi,2025,fangraphs,pitching,0.7,,,,0.268,,,,0.059000000000000004,0.2,,,0.095,0.413,0.39,,,0.369,,4.64,4.09,4.19,0.141,0.7440000000000001,0.155,0.193,0.07400000000000001
4011,683155,,,Joey Estes,2024,fangraphs,pitching,0.7,,,,0.274,,,,0.05,0.16899999999999998,,,0.092,0.24600000000000002,0.555,,,0.302,,4.94,5.29,5.04,0.12,0.6970000000000001,0.10099999999999999,0.331,0.11
4172,,,,Greg Weissert,2025,fangraphs,pitching,0.7,,,,0.267,,,,0.076,0.205,,,0.1,0.413,0.40299999999999997,,,0.284,,3.67,4.33,3.96,0.129,0.7440000000000001,0.076,0.29100000000000004,0.09699999999999999
3254,,9599,CASC,Steven Matz,2022,fangraphs,pitching,0.7,,,,0.316,,,,0.048,0.261,,,0.121,0.38299999999999995,0.355,,,0.255,,3.78,3.15,3.22,0.213,0.669,0.16,0.026000000000000002,0.289
2269,,10575,ANGE,Chris Paddack,2025,fangraphs,pitching,0.7,,,,0.277,,,,0.055,0.16699999999999998,,,0.09300000000000001,0.36700000000000005,0.445,,,0.361,,5.03,4.69,4.64,0.11199999999999999,0.664,0.13699999999999998,0.124,0.235
1892,,7590,TROU,Justin Verlander,2024,fangraphs,pitching,0.7,,,,0.303,,,,0.068,0.187,,,0.092,0.282,0.523,,,0.266,,4.78,5.13,4.8,0.11900000000000001,0.682,0.1,0.193,0.10099999999999999
1997,,10773,WIZ,Aaron Bummer,2023,fangraphs,pitching,0.7,,,,0.34,,,,0.135,0.292,,,0.11800000000000001,0.5820000000000001,0.19899999999999998,,,0.23600000000000002,,3.58,3.51,3.72,0.157,0.5539999999999999,0.138,0.381,0.005
3210,680732,,,Sean Burke,2025,fangraphs,pitching,0.7,,,,0.291,,,,0.106,0.223,,,0.105,0.35200000000000004,0.45,,,0.35600000000000004,,4.92,4.7,4.47,0.11699999999999999,0.7390000000000001,0.131,0.21899999999999997,0.065
3750,681190,,,Randy Vasquez,2024,fangraphs,pitching,0.7,,,,0.33,,,,0.067,0.14400000000000002,,,0.081,0.387,0.37799999999999995,,,0.33299999999999996,,4.7,4.9,5.01,0.077,0.722,0.10400000000000001,0.099,0.12300000000000001
3353,,12215,HURL,Tylor Megill,2022,fangraphs,pitching,0.7,,,,0.305,,,,0.065,0.255,,,0.11599999999999999,0.409,0.364,,,0.259,,3.77,3.35,3.45,0.19,0.657,0.146,0.195,0.183
1932,,10573,DRO,Cal Quantrill,2023,fangraphs,pitching,0.7,,,,0.3,,,,0.079,0.131,,,0.079,0.408,0.364,,,0.311,,4.79,5.43,5.5,0.052000000000000005,0.6829999999999999,0.08800000000000001,0.242,0.085
1940,,10910,BATI,Corbin Burnes,2025,fangraphs,pitching,0.7,,,,0.253,,,,0.098,0.23800000000000002,,,0.113,0.503,0.292,,,0.335,,3.94,3.73,4.05,0.14,0.8059999999999999,0.14,0.09,0.07200000000000001
3144,688107,,,Robert Gasser,2024,fangraphs,pitching,0.7,,,,0.283,,,,0.009000000000000001,0.14,,,0.10800000000000001,0.43,0.344,,,0.23399999999999999,,3.38,4.18,4.34,0.132,0.7879999999999999,0.063,0.321,0.12300000000000001
3089,658648,,,Pedro Avila,2023,fangraphs,pitching,0.7,,,,0.301,,,,0.114,0.245,,,0.122,0.588,0.22899999999999998,,,0.301,,3.67,3.88,4.05,0.132,0.727,0.1,,0.255
2897,,11903,JESÚ,Luis Garcia,2025,fangraphs,pitching,0.7,,,,0.338,,,,0.11199999999999999,0.20600000000000002,,,0.10800000000000001,0.49700000000000005,0.27399999999999997,,,0.302,,3.28,4.01,4.19,0.094,0.742,0.047,0.337,
7197,,,,Juan Mejia,2025,fangraphs,pitching,0.7,,,,0.295,,,,0.096,0.261,,,0.131,0.40399999999999997,0.40399999999999997,,,0.302,,3.71,4.07,3.57,0.165,0.657,0.092,0.32799999999999996,
2897,,11903,JESÚ,Luis Garcia,2023,fangraphs,pitching,0.7,,,,0.314,,,,0.087,0.27,,,0.145,0.264,0.444,,,0.342,,3.63,4.14,4.08,0.183,0.755,0.094,0.125,0.057999999999999996
2061,,11920,HURL,Alex Vesia,2023,fangraphs,pitching,0.7,,,,0.354,,,,0.078,0.295,,,0.13699999999999998,0.295,0.523,,,0.34299999999999997,,3.66,4.12,3.38,0.217,0.7190000000000001,0.10099999999999999,0.305,0.013999999999999999
1939,,8180,TROU,Clayton Kershaw,2024,fangraphs,pitching,0.7,,,,0.354,,,,0.068,0.18,,,0.105,0.385,0.344,,,0.289,,3.53,4.33,4.51,0.113,0.633,0.061,0.43700000000000006,
6519,674370,,,Osvaldo Bido,2023,fangraphs,pitching,0.7,,,,0.329,,,,0.08900000000000001,0.203,,,0.08800000000000001,0.354,0.361,,,0.302,,4.1,4.94,4.63,0.114,0.625,0.07,0.386,0.098
2423,,10338,PLAY,Dylan Floro,2022,fangraphs,pitching,0.7,,,,0.288,,,,0.068,0.218,,,0.09300000000000001,0.452,0.335,,,0.268,,3.13,3.6,3.51,0.15,0.6970000000000001,0.077,,0.151
6958,671305,,,Michel Otanez,2024,fangraphs,pitching,0.7,,,,0.352,,,,0.132,0.364,,,0.179,0.384,0.43799999999999994,,,0.26,,2.73,3.38,2.99,0.23199999999999998,0.742,0.063,0.41100000000000003,
6709,681676,,,Ryan Fernandez,2024,fangraphs,pitching,0.7,,,,0.307,,,,0.11199999999999999,0.249,,,0.142,0.429,0.33299999999999996,,,0.306,,3.35,3.9,3.87,0.13699999999999998,0.718,0.068,0.44799999999999995,
3353,,12215,HURL,Tylor Megill,2023,fangraphs,pitching,0.6,,,,0.324,,,,0.102,0.185,,,0.094,0.439,0.35,,,0.32,,4.96,4.92,5.07,0.083,0.7170000000000001,0.13,0.20600000000000002,0.151
2264,,10769,PINS,Chris Flexen,2022,fangraphs,pitching,0.6,,,,0.271,,,,0.086,0.161,,,0.096,0.33799999999999997,0.46,,,0.308,,4.49,5.04,4.99,0.075,0.769,0.085,0.08199999999999999,0.161
4013,,10660,JESÚ,Jordan Montgomery,2024,fangraphs,pitching,0.6,,,,0.347,,,,0.083,0.156,,,0.12300000000000001,0.423,0.342,,,0.34600000000000003,,4.48,4.67,4.91,0.073,0.639,0.10400000000000001,0.018000000000000002,0.193
2423,,10338,PLAY,Dylan Floro,2024,fangraphs,pitching,0.6,,,,0.288,,,,0.061,0.172,,,0.07200000000000001,0.455,0.335,,,0.319,,3.5,4.1,4.07,0.111,0.684,0.071,0.26899999999999996,0.095
1957,,8758,TROU,Kenley Jansen,2025,fangraphs,pitching,0.6,,,,0.195,,,,0.081,0.244,,,0.122,0.273,0.591,,,0.35,,3.98,4.6,3.94,0.162,0.852,0.08800000000000001,0.094,
3785,669387,,,Carmen Mlodzinski,2024,fangraphs,pitching,0.6,,,,0.273,,,,0.091,0.22,,,0.10800000000000001,0.461,0.376,,,0.282,,3.36,4.18,3.96,0.129,0.6920000000000001,0.057,0.366,0.003
2441,,11447,WAR,Eli Morgan,2022,fangraphs,pitching,0.6,,,,0.226,,,,0.051,0.281,,,0.11800000000000001,0.304,0.512,,,0.308,,3.58,3.54,2.92,0.23,0.6809999999999999,0.11599999999999999,0.158,0.278
2434,,9546,TROU,Eduardo Rodriguez,2022,fangraphs,pitching,0.6,,,,0.277,,,,0.087,0.184,,,0.075,0.434,0.373,,,0.29,,4.43,4.41,4.56,0.09699999999999999,0.6970000000000001,0.115,0.042,0.163
5858,676428,,,Brant Hurter,2025,fangraphs,pitching,0.6,,,,0.317,,,,0.09699999999999999,0.245,,,0.106,0.5,0.319,,,0.263,,3.61,4.08,3.68,0.14800000000000002,0.772,0.075,0.316,0.106
3346,,11644,B2J,Tyler Rogers,2023,fangraphs,pitching,0.6,,,,0.268,,,,0.061,0.19399999999999998,,,0.106,0.505,0.324,,,0.213,,3.76,4.13,3.96,0.133,0.78,0.09699999999999999,0.488,
4090,,11689,CASC,Luis Gil,2025,fangraphs,pitching,0.6,,,,0.256,,,,0.135,0.168,,,0.087,0.314,0.473,,,0.29600000000000004,,4.63,5.65,5.74,0.033,0.784,0.063,0.254,0.23600000000000002
2929,,9627,RV,Marco Gonzales,2023,fangraphs,pitching,0.6,,,,0.316,,,,0.084,0.158,,,0.08800000000000001,0.406,0.35,,,0.294,,4.28,4.83,5.19,0.07400000000000001,0.621,0.08900000000000001,,0.302
4014,,11926,TROU,Reid Detmers,2024,fangraphs,pitching,0.6,,,,0.357,,,,0.09699999999999999,0.27899999999999997,,,0.13,0.38299999999999995,0.43799999999999994,,,0.364,,4.72,3.86,3.77,0.182,0.629,0.171,0.245,0.142
2979,700241,,Country Fried Lamb,Michael McGreevy,2024,fangraphs,pitching,0.6,,,,0.234,,,,0.023,0.209,,,0.1,0.625,0.172,,,0.262,,2.56,2.72,2.77,0.18600000000000003,0.795,0.091,0.19,0.09300000000000001
3346,,11644,B2J,Tyler Rogers,2024,fangraphs,pitching,0.6,,,,0.274,,,,0.021,0.17600000000000002,,,0.084,0.545,0.295,,,0.231,,3.56,3.69,3.33,0.155,0.812,0.106,0.355,
2207,,,,Brenan Hanifee,2025,fangraphs,pitching,0.6,,,,0.308,,,,0.054000000000000006,0.154,,,0.06,0.5589999999999999,0.25,,,0.32799999999999996,,3.25,3.91,3.77,0.1,0.6509999999999999,0.059000000000000004,0.21100000000000002,0.043
3346,,11644,B2J,Tyler Rogers,2022,fangraphs,pitching,0.6,,,,0.293,,,,0.07200000000000001,0.154,,,0.081,0.561,0.255,,,0.22,,3.44,4.12,3.93,0.08199999999999999,0.6920000000000001,0.049,0.461,
3092,,11597,RV,Pete Fairbanks,2024,fangraphs,pitching,0.6,,,,0.267,,,,0.092,0.23800000000000002,,,0.095,0.434,0.377,,,0.298,,3.5,3.88,3.75,0.146,0.696,0.087,0.44799999999999995,0.026000000000000002
2844,,11319,TROU,Kris Bubic,2022,fangraphs,pitching,0.6,,,,0.352,,,,0.107,0.187,,,0.08900000000000001,0.41,0.33299999999999996,,,0.33399999999999996,,4.78,4.51,4.77,0.08,0.688,0.133,,0.278
1965,,8193,RV,Max Scherzer,2024,fangraphs,pitching,0.6,,,,0.277,,,,0.055999999999999994,0.226,,,0.146,0.32,0.45899999999999996,,,0.28600000000000003,,4.18,4.04,4.01,0.16899999999999998,0.752,0.125,0.212,0.139
6303,686799,,,Jack Kochanowicz,2024,fangraphs,pitching,0.6,,,,0.282,,,,0.038,0.094,,,0.071,0.57,0.244,,,0.35,,4.62,4.48,4.56,0.055999999999999994,0.735,0.13,,0.03
1995,,11489,WIZ,Aaron Ashby,2024,fangraphs,pitching,0.6,,,,0.243,,,,0.084,0.27699999999999997,,,0.107,0.5870000000000001,0.24,,,0.342,,2.81,2.86,3.01,0.193,0.625,0.111,0.136,0.20199999999999999
5298,678606,,,Jose A. Ferrer,2024,fangraphs,pitching,0.6,,,,0.274,,,,0.047,0.19399999999999998,,,0.10099999999999999,0.573,0.26,,,0.354,,2.76,3.54,3.27,0.147,0.685,0.04,0.055,0.191
3739,676130,,,Jose Butto,2023,fangraphs,pitching,0.6,,,,0.261,,,,0.128,0.212,,,0.11599999999999999,0.42200000000000004,0.397,,,0.314,,4.02,4.9,5.11,0.084,0.753,0.065,0.153,0.231
2287,,11103,ANGE,Cole Irvin,2023,fangraphs,pitching,0.6,,,,0.293,,,,0.063,0.20199999999999999,,,0.095,0.414,0.37200000000000005,,,0.321,,4.43,4.49,4.32,0.14,0.706,0.124,,0.21100000000000002
3930,,,Andromedans,Brandon Sproat,2025,fangraphs,pitching,0.6,,,,0.31,,,,0.083,0.20199999999999999,,,0.069,0.483,0.24100000000000002,,,0.276,,2.8,3.84,4.17,0.11900000000000001,0.593,0.0,0.22399999999999998,0.14800000000000002
1961,,8650,WIZ,Lance Lynn,2023,fangraphs,pitching,0.5,,,,0.292,,,,0.083,0.23600000000000002,,,0.129,0.35600000000000004,0.433,,,0.32,,5.53,4.5,4.33,0.153,0.6779999999999999,0.19,0.057,0.069
1932,,10573,DRO,Cal Quantrill,2024,fangraphs,pitching,0.5,,,,0.3,,,,0.105,0.168,,,0.086,0.444,0.33299999999999996,,,0.36700000000000005,,5.32,4.87,5.07,0.063,0.7509999999999999,0.149,0.126,0.019
4220,,,,Tyson Miller,2024,fangraphs,pitching,0.5,,,,0.203,,,,0.047,0.23,,,0.125,0.307,0.49700000000000005,,,0.23,,3.67,4.17,3.57,0.183,0.8190000000000001,0.086,0.43799999999999994,0.022000000000000002
3739,676130,,,Jose Butto,2025,fangraphs,pitching,0.5,,,,0.309,,,,0.113,0.204,,,0.121,0.48100000000000004,0.33299999999999996,,,0.33,,3.7,4.38,4.33,0.092,0.7190000000000001,0.063,0.37,0.152
6643,673929,,,Jordan Leasure,2025,fangraphs,pitching,0.5,,,,0.255,,,,0.11199999999999999,0.301,,,0.136,0.284,0.49700000000000005,,,0.312,,4.49,3.91,3.44,0.19,0.7909999999999999,0.156,0.425,
3552,680767,,,Victor Vodnik,2025,fangraphs,pitching,0.5,,,,0.301,,,,0.121,0.228,,,0.102,0.5429999999999999,0.3,,,0.436,,3.77,4.02,4.06,0.107,0.795,0.095,0.17800000000000002,0.26
4172,,,,Greg Weissert,2024,fangraphs,pitching,0.5,,,,0.326,,,,0.076,0.221,,,0.091,0.41200000000000003,0.374,,,0.28600000000000003,,3.72,3.91,3.77,0.14400000000000002,0.705,0.10300000000000001,0.349,0.08800000000000001
4628,,,Btwn2Jackies,Luis Morales,2025,fangraphs,pitching,0.5,,,,0.233,,,,0.09,0.21600000000000003,,,0.095,0.35,0.46,,,0.37200000000000005,,4.68,4.54,4.45,0.126,0.852,0.127,0.345,0.13
3686,689017,,,Landon Knack,2024,fangraphs,pitching,0.5,,,,0.242,,,,0.063,0.24100000000000002,,,0.10099999999999999,0.311,0.5,,,0.35200000000000004,,4.72,4.23,3.89,0.17800000000000002,0.8590000000000001,0.14300000000000002,0.23,0.145
3477,676917,,Andromedans,Cade Cavalli,2025,fangraphs,pitching,0.5,,,,0.327,,,,0.068,0.183,,,0.124,0.5479999999999999,0.255,,,0.342,,4.53,3.93,4.09,0.114,0.725,0.175,,0.136
3825,,,,Randy Rodriguez,2024,fangraphs,pitching,0.5,,,,0.301,,,,0.081,0.24,,,0.135,0.41,0.424,,,0.233,,3.34,4.11,3.65,0.158,0.625,0.066,0.39799999999999996,0.055999999999999994
2079,,9782,WIZ,Andrew Chafin,2023,fangraphs,pitching,0.5,,,,0.31,,,,0.125,0.281,,,0.13,0.385,0.377,,,0.311,,4.01,4.07,3.95,0.156,0.6709999999999999,0.122,0.35100000000000003,0.009000000000000001
3531,700669,,,Gordon Graceffo,2025,fangraphs,pitching,0.5,,,,0.353,,,,0.067,0.207,,,0.10099999999999999,0.449,0.312,,,0.37,,2.93,3.86,3.71,0.14,0.514,0.047,0.263,0.026000000000000002
2698,,11168,HURL,John Means,2024,fangraphs,pitching,0.5,,,,0.237,,,,0.025,0.2,,,0.11599999999999999,0.183,0.5670000000000001,,,0.377,,3.31,4.54,4.61,0.175,0.802,0.059000000000000004,0.231,0.284
2019,,8736,CASC,Adam Ottavino,2024,fangraphs,pitching,0.5,,,,0.309,,,,0.094,0.28600000000000003,,,0.102,0.434,0.42,,,0.306,,3.67,3.89,3.27,0.192,0.708,0.1,0.39899999999999997,0.051
2207,,,,Brenan Hanifee,2024,fangraphs,pitching,0.5,,,,0.281,,,,0.05,0.192,,,0.067,0.5379999999999999,0.28600000000000003,,,0.319,,3.1,3.55,3.52,0.142,0.861,0.077,0.22399999999999998,0.096
6868,687830,,Weekend Warriors,Sawyer Gipson-Long,2023,fangraphs,pitching,0.5,,,,0.261,,,,0.098,0.317,,,0.158,0.354,0.479,,,0.20800000000000002,,3.16,3.76,3.63,0.22,0.7809999999999999,0.087,0.318,0.244
4567,694738,,,Landen Roupp,2024,fangraphs,pitching,0.5,,,,0.291,,,,0.12,0.217,,,0.09699999999999999,0.47200000000000003,0.29600000000000004,,,0.252,,3.42,4.17,4.39,0.09699999999999999,0.7290000000000001,0.048,0.040999999999999995,0.094
6349,663704,,,James McArthur,2023,fangraphs,pitching,0.5,,,,0.29,,,,0.022000000000000002,0.256,,,0.111,0.5870000000000001,0.254,,,0.344,,2.78,2.8,2.65,0.233,0.545,0.125,0.24600000000000002,
6069,671212,,Andromedans,Joe Boyle,2025,fangraphs,pitching,0.5,,,,0.282,,,,0.124,0.257,,,0.11,0.43799999999999994,0.41600000000000004,,,0.35,,4.19,4.38,4.24,0.133,0.625,0.105,0.35200000000000004,
4296,642216,,,Allan Winans,2023,fangraphs,pitching,0.5,,,,0.348,,,,0.057,0.24100000000000002,,,0.10800000000000001,0.45399999999999996,0.381,,,0.381,,4.09,3.97,3.88,0.184,0.7,0.135,0.245,0.27699999999999997
4030,690916,,Weekend Warriors,Richard Fitts,2024,fangraphs,pitching,0.5,,,,0.275,,,,0.08199999999999999,0.106,,,0.064,0.373,0.44799999999999995,,,0.261,,3.31,5.51,5.8,0.024,0.769,0.0,0.446,
6273,680735,,,Austin Cox,2023,fangraphs,pitching,0.5,,,,0.274,,,,0.114,0.221,,,0.106,0.365,0.396,,,0.371,,3.73,4.76,4.6,0.107,0.611,0.053,0.21100000000000002,0.151
3298,,11331,ANGE,Tony Gonsolin,2023,fangraphs,pitching,0.4,,,,0.233,,,,0.092,0.18899999999999997,,,0.09699999999999999,0.36,0.455,,,0.389,,5.43,5.25,5.05,0.09699999999999999,0.677,0.138,0.183,
1896,,10296,WAR,Mike Clevinger,2022,fangraphs,pitching,0.4,,,,0.249,,,,0.07200000000000001,0.188,,,0.106,0.35200000000000004,0.45799999999999996,,,0.292,,4.98,4.76,4.49,0.115,0.765,0.126,0.207,0.092
2975,,10412,CASC,Michael Kopech,2024,fangraphs,pitching,0.4,,,,0.245,,,,0.122,0.315,,,0.147,0.376,0.456,,,0.303,,4.02,3.81,3.34,0.19399999999999998,0.795,0.132,0.11800000000000001,0.001
2287,,11103,ANGE,Cole Irvin,2024,fangraphs,pitching,0.4,,,,0.316,,,,0.059000000000000004,0.159,,,0.07200000000000001,0.389,0.405,,,0.34,,4.82,4.78,4.66,0.1,0.677,0.11800000000000001,0.040999999999999995,0.131
4307,678024,,,Mike Vasil,2025,fangraphs,pitching,0.4,,,,0.242,,,,0.12300000000000001,0.19399999999999998,,,0.092,0.514,0.321,,,0.293,,4.32,4.67,4.58,0.071,0.831,0.08900000000000001,0.158,0.122
3086,,10657,GANG,Paul Sewald,2022,fangraphs,pitching,0.4,,,,0.158,,,,0.07,0.298,,,0.149,0.306,0.51,,,0.295,,3.88,3.58,2.89,0.22699999999999998,0.821,0.133,0.486,
2441,,11447,WAR,Eli Morgan,2023,fangraphs,pitching,0.4,,,,0.337,,,,0.08,0.251,,,0.13699999999999998,0.419,0.359,,,0.256,,3.88,3.88,3.68,0.171,0.7140000000000001,0.127,0.278,0.318
3552,680767,,,Victor Vodnik,2024,fangraphs,pitching,0.4,,,,0.31,,,,0.11599999999999999,0.203,,,0.087,0.544,0.27,,,0.419,,4.18,4.14,4.2,0.08800000000000001,0.7290000000000001,0.121,0.201,0.166
1965,,8193,RV,Max Scherzer,2025,fangraphs,pitching,0.4,,,,0.293,,,,0.064,0.22899999999999998,,,0.107,0.271,0.542,,,0.363,,4.99,4.55,4.26,0.165,0.738,0.14,,0.142
1924,,9095,WAR,Yu Darvish,2025,fangraphs,pitching,0.4,,,,0.275,,,,0.064,0.23,,,0.098,0.39799999999999996,0.433,,,0.281,,4.82,4.15,3.94,0.166,0.6579999999999999,0.161,0.092,0.023
4489,,,,Kody Funderburk,2025,fangraphs,pitching,0.4,,,,0.35,,,,0.098,0.21899999999999997,,,0.085,0.5329999999999999,0.275,,,0.262,,3.35,3.96,3.82,0.12,0.772,0.061,0.305,0.12
2079,,9782,WIZ,Andrew Chafin,2024,fangraphs,pitching,0.4,,,,0.338,,,,0.126,0.285,,,0.154,0.361,0.40299999999999997,,,0.257,,3.54,3.94,3.72,0.159,0.753,0.086,0.45799999999999996,
3770,669062,,,Erik Miller,2024,fangraphs,pitching,0.4,,,,0.285,,,,0.134,0.306,,,0.124,0.506,0.34600000000000003,,,0.348,,3.67,3.53,3.59,0.17300000000000001,0.7070000000000001,0.13,0.16399999999999998,0.33899999999999997
3303,,9855,JESÚ,Touki Toussaint,2023,fangraphs,pitching,0.4,,,,0.262,,,,0.14800000000000002,0.221,,,0.092,0.498,0.312,,,0.315,,5.0,4.88,5.17,0.073,0.7140000000000001,0.139,0.023,
3943,686563,,,Jonathan Cannon,2025,fangraphs,pitching,0.4,,,,0.306,,,,0.08199999999999999,0.185,,,0.092,0.374,0.43700000000000006,,,0.35200000000000004,,5.13,4.92,4.64,0.10300000000000001,0.682,0.13,0.152,0.214
2859,,9758,CASC,Kyle Hendricks,2024,fangraphs,pitching,0.4,,,,0.305,,,,0.076,0.153,,,0.079,0.445,0.341,,,0.28800000000000003,,4.98,4.59,4.83,0.078,0.642,0.14300000000000002,,0.387
1932,,10573,DRO,Cal Quantrill,2025,fangraphs,pitching,0.4,,,,0.311,,,,0.068,0.166,,,0.086,0.33899999999999997,0.43200000000000005,,,0.381,,5.14,4.89,4.84,0.09699999999999999,0.654,0.133,0.298,
2101,,12194,GANG,Anthony Bender,2025,fangraphs,pitching,0.4,,,,0.213,,,,0.10300000000000001,0.20600000000000002,,,0.08,0.486,0.384,,,0.295,,3.62,4.47,4.22,0.10300000000000001,0.8270000000000001,0.057,0.6829999999999999,0.036000000000000004
1997,,10773,WIZ,Aaron Bummer,2025,fangraphs,pitching,0.4,,,,0.314,,,,0.07200000000000001,0.217,,,0.09,0.539,0.201,,,0.321,,3.52,3.68,3.39,0.145,0.695,0.09699999999999999,0.192,0.001
2912,,9632,B2J,Luke Jackson,2023,fangraphs,pitching,0.4,,,,0.284,,,,0.105,0.301,,,0.14,0.506,0.337,,,0.33299999999999996,,3.29,3.5,3.4,0.196,0.741,0.107,0.6990000000000001,
6832,681982,,,Grant Anderson,2025,fangraphs,pitching,0.4,,,,0.274,,,,0.09699999999999999,0.247,,,0.131,0.418,0.365,,,0.314,,3.84,3.87,3.71,0.151,0.698,0.11599999999999999,0.37799999999999995,0.040999999999999995
6625,686580,,,Justin Slaten,2025,fangraphs,pitching,0.4,,,,0.242,,,,0.073,0.182,,,0.136,0.402,0.402,,,0.275,,3.69,4.41,4.22,0.109,0.5489999999999999,0.073,0.114,
1978,,9582,PLAY,Sean Manaea,2025,fangraphs,pitching,0.4,,,,0.314,,,,0.046,0.285,,,0.126,0.364,0.406,,,0.349,,4.39,3.3,3.07,0.24,0.685,0.19399999999999998,0.33899999999999997,0.051
4687,689981,,Btwn2Jackies,River Ryan,2024,fangraphs,pitching,0.4,,,,0.264,,,,0.111,0.222,,,0.10800000000000001,0.5,0.389,,,0.259,,3.36,4.29,4.5,0.111,0.885,0.048,0.22699999999999998,0.085
2079,,9782,WIZ,Andrew Chafin,2025,fangraphs,pitching,0.4,,,,0.314,,,,0.133,0.252,,,0.11199999999999999,0.44799999999999995,0.322,,,0.239,,3.46,3.97,4.11,0.11900000000000001,0.8190000000000001,0.071,0.386,0.006999999999999999
1984,,10455,WAR,Tyler Mahle,2023,fangraphs,pitching,0.4,,,,0.266,,,,0.049,0.275,,,0.102,0.377,0.449,,,0.24600000000000002,,4.19,3.65,3.52,0.225,0.8,0.161,0.264,
6377,681402,,,Gus Varland,2024,fangraphs,pitching,0.4,,,,0.364,,,,0.07,0.235,,,0.114,0.385,0.397,,,0.24100000000000002,,3.13,3.92,3.56,0.165,0.746,0.065,0.382,0.048
3756,669372,,,J.T. Ginn,2024,fangraphs,pitching,0.4,,,,0.327,,,,0.063,0.204,,,0.124,0.47100000000000003,0.324,,,0.284,,3.96,3.9,4.01,0.141,0.7490000000000001,0.121,0.309,0.146
3574,669684,,,Chris Murphy,2023,fangraphs,pitching,0.4,,,,0.321,,,,0.08,0.231,,,0.094,0.447,0.355,,,0.276,,3.7,4.07,3.88,0.151,0.672,0.1,0.052000000000000005,0.063
3684,669721,,,Davis Daniel,2024,fangraphs,pitching,0.4,,,,0.362,,,,0.045,0.209,,,0.094,0.364,0.434,,,0.313,,4.16,4.16,4.02,0.16399999999999998,0.615,0.11599999999999999,0.23800000000000002,0.203
