player_id,name,team,position,stat_0,stat_1,stat_2,stat_3,stat_4,stat_5,stat_6,stat_7,stat_8,stat_9,stat_10,stat_11,stat_12,stat_13,stat_14,stat_15,stat_16,stat_17,stat_18,stat_19,stat_20,stat_21,stat_22,stat_23,stat_24,stat_25,stat_26,stat_27,stat_28,stat_29,stat_30,stat_31,stat_32,stat_33,stat_34,stat_35,stat_36,stat_37,stat_38,stat_39,stat_40,stat_41,stat_42,stat_43,stat_44,stat_45,stat_46,stat_47,stat_48,stat_49,stat_50,stat_51,stat_52,stat_53,stat_54,stat_55,stat_56,stat_57,stat_58,stat_59,stat_60,stat_61,stat_62,stat_63,stat_64,stat_65,stat_66,stat_67,stat_68,stat_69,stat_70,stat_71,stat_72,stat_73,stat_74,stat_75,stat_76,stat_77,stat_78,stat_79,stat_80,stat_81,stat_82,stat_83,stat_84,stat_85,stat_86,stat_87,stat_88,stat_89,stat_90,stat_91,stat_92,stat_93,stat_94,stat_95,stat_96,stat_97,stat_98,stat_99
63290,Jhonny Severino,Pittsburgh Pirates,"3B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63299,DJ Herz,Washington Nationals,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63304,Estuar Suero,Pittsburgh Pirates,"CF, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63308,Matt Svanson,St. Louis Cardinals,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63309,Jake Eder,Chicago White Sox,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63310,Jeremy Rodriguez,New York Mets,"2B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63311,Bradley Blalock,Colorado Rockies,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63312,Zack Showalter,St. Louis Cardinals,"RP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63330,Zach Penrod,Boston Red Sox,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63338,Evan Justice,Colorado Rockies,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63341,Carson Spiers,Cincinnati Reds,"SP, RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63350,Kelvin Cáceres,Los Angeles Angels,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63423,Yoshinobu Yamamoto,Los Angeles Dodgers,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63428,Keider Montero,Detroit Tigers,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63448,Michael Petersen,Toronto Blue Jays,"RP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63454,Max Lazar,Philadelphia Phillies,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63477,Brady Basso,Athletics,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63478,Angel Chivilli,Colorado Rockies,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63479,Juan Mejia,Colorado Rockies,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63480,Jacob Hurtubise,Cincinnati Reds,"OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63481,Yoniel Curet,Tampa Bay Rays,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63482,Michael Arias,New York Yankees,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63483,Jose Corniell,Texas Rangers,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63485,Will Klein,Seattle Mariners,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63486,Tsung-Che Cheng,Pittsburgh Pirates,"2B, SS, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63494,Jung Hoo Lee,San Francisco Giants,"CF, OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63499,Ryan Fernandez,St. Louis Cardinals,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63500,Justin Slaten,Boston Red Sox,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63515,Yuki Matsui,San Diego Padres,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63521,Jansel Luis,Arizona Diamondbacks,"2B, 3B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63524,Christian Cerda,Arizona Diamondbacks,"C, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63526,Luis Guanipa,Atlanta Braves,"CF, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63527,Tyler Owens,Detroit Tigers,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63528,Luis Almeyda,Baltimore Orioles,"3B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63529,Luis De León,Baltimore Orioles,"SP, RP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63530,Juan Nunez,San Diego Padres,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63531,Alex Pham,Baltimore Orioles,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63532,Yoeilin Cespedes,Boston Red Sox,"SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63533,Angel Bastardo,Toronto Blue Jays,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63534,Yordanny Monegro,Boston Red Sox,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63535,Johanfran Garcia,Boston Red Sox,"C, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63537,Franklin Arias,Boston Red Sox,"2B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63538,Jefferson Rojas,Chicago Cubs,"SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63539,Derniche Valdez,Chicago Cubs,"2B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63540,Brody McCullough,Chicago Cubs,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63544,Brooks Baldwin,Chicago White Sox,"2B, SS, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63545,Alfredo Duno,Cincinnati Reds,"C, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63546,Hector Rodriguez,Cincinnati Reds,"OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63547,Sheng-En Lin,Cincinnati Reds,"3B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63548,Julian Aguiar,Cincinnati Reds,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63551,Adam Serwinowski,Cincinnati Reds,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63552,Zach Maxwell,Cincinnati Reds,"RP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63553,Welbyn Francisca,Cleveland Guardians,"2B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63554,Jackson Humphries,Cleveland Guardians,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63556,Robert Calaz,Colorado Rockies,"CF, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63557,Jordy Vargas,Colorado Rockies,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63558,Enrique Jimenez,Detroit Tigers,"C, 1B, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63559,Justice Bigbie,Detroit Tigers,"OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63560,Luis Baez,Houston Astros,"OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63561,Joey Loperfido,Toronto Blue Jays,"CF, OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63562,Rhett Kouba,Houston Astros,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63563,Trey Dombroski,Houston Astros,"SP, RP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63564,Jose Fleury,Houston Astros,"SP, RP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63567,Luinder Avila,Kansas City Royals,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63569,Dario Laverde,Los Angeles Angels,"C, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63570,Felix Morrobel,Los Angeles Angels,"SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63571,Juan Flores,Los Angeles Angels,"C, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63572,Capri Ortiz,Los Angeles Angels,"SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63575,Anthony Scull,Los Angeles Angels,"CF, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63576,Josue De Paula,Los Angeles Dodgers,"OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63577,River Ryan,Los Angeles Dodgers,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63578,Payton Martin,Los Angeles Dodgers,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63579,Joendry Vargas,Los Angeles Dodgers,"SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63580,Thayron Liranzo,Detroit Tigers,"C, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63581,Justin Wrobleski,Los Angeles Dodgers,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63582,Hyun-Seok Jang,Los Angeles Dodgers,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63589,Andres Valor,Miami Marlins,"CF, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63593,Yophery Rodriguez,Milwaukee Brewers,"CF, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63594,Filippo Di Turi,Milwaukee Brewers,"2B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63595,Juan Baez,Milwaukee Brewers,"2B, 3B, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63598,Cory Lewis,Minnesota Twins,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63599,C.J. Culpepper,Minnesota Twins,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63600,Ricardo Olivar,Minnesota Twins,"C, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63601,Zebby Matthews,Minnesota Twins,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63602,Andrew Morris,Minnesota Twins,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63603,Tyler Stuart,Washington Nationals,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63606,Brando Mayea,New York Yankees,"CF, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63607,Henry Lalane,New York Yankees,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63608,Zach Messinger,New York Yankees,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63609,Jared Serna,Miami Marlins,"2B, SS, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63610,Keiner Delgado,Pittsburgh Pirates,"2B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63611,Carlos Lagrange,New York Yankees,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63613,Luis Morales,Athletics,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
63615,Starlyn Caba,Miami Marlins,"SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
