player_id,name,team,position,Games Played,Games Played,Games Started,Batting Average,On-base Percentage,Slugging Percentage,At Bats,Runs,Hits,Singles,Doubles,Triples,Home Runs,Runs Batted In,Sacrifice Hits,Sacrifice Flys,Stolen Bases,Caught Stealing,Walks,Intentional Walks,Hit By Pitch,Strikeouts,Ground Into Double Play,Total Bases,Pitching Appearances,Games Started (Pitching),Earned Run Average,(Walks + Hits)/ Innings Pitched,Wins,Losses,Complete Games,Shutouts,Saves,Outs,Hits Allowed,Total Batters Faced,Runs Allowed,Earned Runs,Home Runs Allowed,Walks Issued,Intentional Walks Issued,Hit Batters,Strikeouts (Pitching),Wild Pitches,Balks,Stolen Bases Allowed,Batters Grounded Into Double Plays,Save Chances,Holds,Total Bases Allowed,Innings Pitched,Putouts,Assists,Errors,Fielding Percentage,On-base + Slugging Percentage,Strikeouts per Walk Ratio,Strikeouts per Nine Innings,Team,League,Hits / At Bats,Extra Base Hits,Net Stolen Bases,Stolen Base Percentage,Hitting for the Cycle,Plate Appearances,Grand Slam Home Runs,Pitch Count,Doubles Allowed,Triples Allowed,Relief Wins,Relief Losses,Pickoffs,Relief Appearances,On-base Percentage Against,Winning Percentage,Singles Allowed,Hits Per Nine Innings,Walks Per Nine Innings,No Hitters,Perfect Games,Save Percentage,Inherited Runners Scored,Quality Starts,Blown Saves,Net Saves,Outfield Assists,Double Plays Turned,Catcher Interference,Saves + Holds,Net Saves and Holds,Net Wins
11975,Rodolfo Castro,Philadelphia Phillies,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
12499,Brandon Lockridge,San Diego Padres,DH,12,12,3,.167,.167,.417,12,4,2,1,0,0,1,1,0,0,2,0,0,0,0,4,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,1.000,.584,,,-,-,,1,2,1.000,0,12,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
60638,Darell Hernaiz,Athletics,DH,48,48,39,.192,.261,.242,120,8,23,19,3,0,1,12,1,2,1,1,11,0,1,27,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,75,3,.977,.503,,,-,-,,4,0,.500,0,135,0,,,,,,,,,,,,,,,,,,,,0,13,0,,,
12575,Samad Taylor,Seattle Mariners,DH,3,3,1,.400,.400,.400,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1.000,.800,,,-,-,,0,0,-,0,5,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
11351,Ronny Mauricio,New York Mets,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
12097,Oswald Peraza,New York Yankees,DH,4,4,4,.200,.273,.500,10,2,2,1,0,0,1,1,0,0,0,0,1,0,0,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,1.000,.773,,,-,-,,1,0,-,0,11,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
12160,Endy Rodríguez,Pittsburgh Pirates,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
12722,Jake Alu,Washington Nationals,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
60770,Mason McCoy,San Diego Padres,DH,19,19,16,.204,.278,.245,49,7,10,8,2,0,0,3,3,0,1,0,5,0,0,19,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,33,0,1.000,.523,,,-,-,,2,1,1.000,0,57,0,,,,,,,,,,,,,,,,,,,,0,7,0,,,
11388,Marco Luciano,San Francisco Giants,DH,27,27,21,.211,.259,.303,76,10,16,10,5,1,0,3,0,0,0,1,5,0,0,28,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,33,6,.906,.562,,,-,-,,6,-1,.000,0,81,0,,,,,,,,,,,,,,,,,,,,0,3,0,,,
61385,Jamie Westbrook,Boston Red Sox,DH,21,21,13,.150,.234,.350,40,4,6,2,2,0,2,7,0,2,0,0,4,0,1,14,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,36,1,.983,.584,,,-,-,,4,0,-,0,48,0,,,,,,,,,,,,,,,,,,,,0,6,1,,,
11291,Jose Barrero,St. Louis Cardinals,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
63480,Jacob Hurtubise,Cincinnati Reds,DH,29,29,19,.185,.297,.241,54,7,10,8,1,1,0,4,4,1,2,0,6,0,3,18,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3,0,1.000,.538,,,-,-,,2,2,1.000,0,68,0,,,,,,,,,,,,,,,,,,,,3,0,0,,,
12009,Chadwick Tromp,Atlanta Braves,DH,19,19,16,.250,.259,.365,52,3,13,7,6,0,0,6,0,1,0,0,1,0,0,17,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,7,0,1.000,.624,,,-,-,,6,0,-,0,54,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
11647,Sam Haggerty,Texas Rangers,DH,8,8,5,.067,.125,.067,15,1,1,1,0,0,0,1,0,0,1,0,1,0,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,.875,.192,,,-,-,,0,1,1.000,0,16,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
61820,Darren Baker,Washington Nationals,DH,9,9,2,.500,.500,.643,14,1,7,5,2,0,0,0,0,0,0,0,0,0,0,3,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,1.000,1.143,,,-,-,,2,0,-,0,14,0,,,,,,,,,,,,,,,,,,,,0,1,0,,,
11359,Nick Allen,Atlanta Braves,DH,41,41,30,.175,.216,.247,97,6,17,12,4,0,1,4,3,0,0,0,5,0,0,20,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,74,6,.953,.463,,,-,-,,5,0,-,0,105,0,,,,,,,,,,,,,,,,,,,,0,24,0,,,
12567,Dustin Harris,Texas Rangers,DH,2,2,2,.333,.429,1.000,6,1,2,0,1,0,1,3,0,0,0,0,1,0,0,2,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,1.429,,,-,-,,2,0,-,0,7,0,,,,,,,,,,,,,,,,,,,,-,-,0,,,
10502,David Fletcher,Atlanta Braves,DH,5,5,3,.250,.222,.250,8,0,2,2,0,0,0,2,0,1,0,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,0,1.000,.472,,,-,-,,0,0,-,0,9,0,,,,,,,,,,,,,,,,,,,,0,4,0,,,
10870,Conner Capel,Atlanta Braves,DH,5,5,3,.250,.250,.250,8,1,2,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1.000,.500,,,-,-,,0,1,1.000,0,8,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
11814,Nick Maton,Chicago White Sox,DH,5,5,2,.000,.000,.000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1.000,.000,,,-,-,,0,0,-,0,5,0,,,,,,,,,,,,,,,,,,,,0,1,0,,,
12668,Cal Stevenson,Philadelphia Phillies,DH,18,18,6,.250,.333,.375,24,2,6,3,3,0,0,6,0,0,0,0,3,0,0,4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,0,1.000,.708,,,-,-,,3,0,-,0,27,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
9045,Martín Maldonado,San Diego Padres,DH,48,48,46,.119,.174,.230,135,9,16,9,3,0,4,11,3,0,0,0,8,0,1,51,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,11,2,.995,.404,,,-,-,,7,0,-,0,147,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
60431,Thomas Saggese,St. Louis Cardinals,DH,18,18,13,.204,.250,.306,49,5,10,7,2,0,1,4,0,0,0,0,2,0,1,14,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,43,3,.952,.556,,,-,-,,3,0,-,0,52,0,,,,,,,,,,,,,,,,,,,,0,9,0,,,
12428,Ryan Kreidler,Detroit Tigers,DH,35,35,19,.119,.200,.169,59,9,7,6,0,0,1,2,0,0,5,3,6,0,0,19,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,64,2,.977,.369,,,-,-,,1,2,.625,0,65,0,,,,,,,,,,,,,,,,,,,,0,13,0,,,
12478,Tyler Black,Milwaukee Brewers,DH,18,18,14,.204,.316,.245,49,4,10,8,2,0,0,2,0,0,3,0,7,0,1,17,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,2,0,1.000,.561,,,-,-,,2,3,1.000,0,57,0,,,,,,,,,,,,,,,,,,,,0,5,0,,,
12257,Alfonso Rivas III,St. Louis Cardinals,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
12288,Diego Castillo,Baltimore Orioles,DH,4,4,2,.333,.500,.500,6,3,2,1,1,0,0,2,0,0,0,0,2,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,1.000,1.000,,,-,-,,1,0,-,0,8,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
11201,Seby Zavala,Boston Red Sox,DH,18,18,14,.154,.214,.282,39,4,6,3,2,0,1,2,1,0,0,0,3,0,0,16,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3,1,.989,.496,,,-,-,,3,0,-,0,43,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
10567,Cole Tucker,Seattle Mariners,DH,24,24,15,.180,.263,.300,50,3,9,4,4,1,0,3,0,1,3,1,6,0,0,17,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18,4,.895,.563,,,-,-,,5,2,.750,0,57,0,,,,,,,,,,,,,,,,,,,,0,1,0,,,
10966,Carter Kieboom,Los Angeles Angels,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
63624,Graham Pauley,Miami Marlins,DH,13,13,8,.125,.125,.313,32,4,4,2,0,0,2,5,0,0,0,0,0,0,0,15,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,1,.917,.438,,,-,-,,2,0,-,0,32,0,,,,,,,,,,,,,,,,,,,,0,1,0,,,
10875,Ryan Vilade,St. Louis Cardinals,DH,17,17,12,.178,.208,.244,45,5,8,7,0,0,1,5,1,1,0,0,2,0,0,12,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,0,1.000,.452,,,-,-,,1,0,-,0,49,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
12738,Osleivis Basabe,San Francisco Giants,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
11088,J.P. Martinez,Atlanta Braves,DH,7,7,1,.200,.200,.300,10,2,2,1,1,0,0,0,0,0,1,0,0,0,0,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1.000,.500,,,-,-,,1,1,1.000,0,10,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
11945,Alan Trejo,Texas Rangers,DH,28,28,19,.143,.182,.143,63,4,9,9,0,0,0,1,1,0,0,0,2,0,1,15,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,49,1,.986,.325,,,-,-,,0,0,-,0,67,0,,,,,,,,,,,,,,,,,,,,0,11,0,,,
61268,Hunter Feduccia,Los Angeles Dodgers,DH,5,5,3,.333,.429,.333,12,2,4,4,0,0,0,1,0,0,0,0,2,0,0,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2,0,1.000,.762,,,-,-,,0,0,-,0,14,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
11994,Austin Shenton,Seattle Mariners,DH,19,19,11,.214,.340,.405,42,3,9,3,5,0,1,3,0,0,0,0,8,0,0,14,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3,0,1.000,.745,,,-,-,,6,0,-,0,50,0,,,,,,,,,,,,,,,,,,,,0,2,0,,,
12063,Brett Sullivan,San Diego Padres,DH,7,7,4,.188,.235,.375,16,1,3,2,0,0,1,2,0,0,0,0,1,0,0,4,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,1,.979,.610,,,-,-,,1,0,-,0,17,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
9623,Jiman Choi,New York Mets,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
11409,Kevin Smith,New York Yankees,DH,2,2,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,0,0,-,0,0,0,,,,,,,,,,,,,,,,,,,,-,-,0,,,
12700,Jared Young,New York Mets,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
10866,Taylor Trammell,Houston Astros,DH,10,10,1,.143,.250,.143,7,2,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1.000,.393,,,-,-,,0,0,-,0,8,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
61828,Johnathan Rodríguez,Cleveland Guardians,DH,13,13,10,.129,.325,.161,31,6,4,3,1,0,0,5,0,0,0,0,9,0,0,14,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,0,1.000,.486,,,-,-,,1,0,-,0,40,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
9521,Ehire Adrianza,Los Angeles Angels,DH,8,8,6,.192,.250,.346,26,4,5,3,1,0,1,2,0,0,0,0,2,0,0,11,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,1.000,.596,,,-,-,,2,0,-,0,28,0,,,,,,,,,,,,,,,,,,,,0,2,0,,,
11437,Jhonny Pereda,Athletics,DH,20,20,10,.231,.250,.231,39,2,9,9,0,0,0,4,0,0,0,0,0,0,1,10,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,8,1,.989,.481,,,-,-,,0,0,-,0,40,0,,,,,,,,,,,,,,,,,,,,0,1,0,,,
11845,Greg Jones,Colorado Rockies,DH,6,6,1,.200,.333,.800,5,1,1,0,0,0,1,1,0,0,0,0,1,0,0,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1.000,1.133,,,-,-,,1,0,-,0,6,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
60581,Tyler Locklear,Seattle Mariners,DH,16,16,12,.156,.224,.311,45,3,7,4,1,0,2,3,0,0,1,0,3,0,1,20,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,7,0,1.000,.535,,,-,-,,3,1,1.000,0,49,0,,,,,,,,,,,,,,,,,,,,0,5,0,,,
11303,Terrin Vavra,Baltimore Orioles,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
12621,Oscar González,San Diego Padres,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
60885,Logan Driscoll,Tampa Bay Rays,DH,15,15,11,.171,.189,.257,35,2,6,5,0,0,1,5,0,1,0,0,1,0,0,6,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6,1,.991,.446,,,-,-,,1,0,-,0,37,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
12091,Jason Vosler,Seattle Mariners,DH,10,10,7,.179,.233,.286,28,2,5,3,1,1,0,3,0,0,0,0,2,0,0,9,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3,0,1.000,.519,,,-,-,,2,0,-,0,30,0,,,,,,,,,,,,,,,,,,,,0,3,0,,,
12749,Jorge Barrosa,Arizona Diamondbacks,DH,8,8,3,.176,.176,.294,17,3,3,1,2,0,0,1,1,0,1,0,0,0,0,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,.909,.470,,,-,-,,2,1,1.000,0,18,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
11074,Bobby Dalbec,Chicago White Sox,DH,37,37,24,.133,.217,.193,83,6,11,8,2,0,1,8,1,0,3,0,8,0,1,43,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,26,0,1.000,.410,,,-,-,,3,3,1.000,0,93,0,,,,,,,,,,,,,,,,,,,,0,9,0,,,
62194,Javier Sanoja,Miami Marlins,DH,15,15,9,.229,.250,.286,35,3,8,6,2,0,0,2,0,0,0,0,1,0,0,4,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,9,0,1.000,.536,,,-,-,,2,0,-,0,36,0,,,,,,,,,,,,,,,,,,,,1,2,0,,,
11849,Sam Huff,San Francisco Giants,DH,3,3,1,.000,.250,.000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,1.000,.250,,,-,-,,0,0,-,0,4,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
60276,Michael Helman,St. Louis Cardinals,DH,9,9,1,.300,.300,.500,10,2,3,1,2,0,0,0,0,0,0,0,0,0,0,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,.667,.800,,,-,-,,2,0,-,0,10,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
9885,Alex Jackson,New York Yankees,DH,58,58,46,.122,.201,.237,139,17,17,7,7,0,3,12,1,1,1,0,12,0,2,53,2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,18,6,.987,.438,,,-,-,,10,1,1.000,0,155,0,,,,,,,,,,,,,,,,,,,,0,2,0,,,
12442,Shay Whitcomb,Houston Astros,DH,20,20,10,.220,.304,.293,41,1,9,6,3,0,0,5,0,0,0,0,5,0,0,8,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,16,5,.857,.597,,,-,-,,3,0,-,0,46,0,,,,,,,,,,,,,,,,,,,,0,3,0,,,
12761,Andre Lipcius,Chicago White Sox,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
11330,Jeter Downs,New York Yankees,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
11729,Braden Shewmake,New York Yankees,DH,29,29,21,.125,.134,.203,64,4,8,5,2,0,1,4,0,2,5,1,1,0,0,10,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,48,3,.953,.337,,,-,-,,3,4,.833,0,67,0,,,,,,,,,,,,,,,,,,,,0,7,0,,,
11658,Donovan Walton,New York Mets,DH,9,9,6,.136,.240,.273,22,3,3,2,0,0,1,2,0,0,0,0,2,0,1,7,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16,0,1.000,.513,,,-,-,,1,0,-,0,25,0,,,,,,,,,,,,,,,,,,,,0,1,0,,,
12134,Drew Romo,Colorado Rockies,DH,16,16,14,.176,.208,.235,51,4,9,6,3,0,0,6,0,0,0,1,2,0,0,18,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,10,1,.990,.443,,,-,-,,3,-1,.000,0,53,0,,,,,,,,,,,,,,,,,,,,0,1,0,,,
10245,Aledmys Díaz,Houston Astros,DH,14,14,10,.091,.118,.091,33,2,3,3,0,0,0,1,0,0,0,0,1,0,0,9,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,0,1.000,.209,,,-,-,,0,0,-,0,34,0,,,,,,,,,,,,,,,,,,,,0,6,0,,,
61672,DaShawn Keirsey Jr.,Minnesota Twins,DH,6,6,4,.154,.214,.385,13,1,2,1,0,0,1,1,0,0,0,0,0,0,1,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,1.000,.599,,,-,-,,1,0,-,0,14,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
12710,José Fermín,St. Louis Cardinals,DH,45,45,15,.155,.241,.197,71,7,11,9,1,1,0,4,0,0,2,1,7,0,1,11,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,24,0,1.000,.438,,,-,-,,2,1,.667,0,79,0,,,,,,,,,,,,,,,,,,,,0,2,0,,,
61844,Wade Meckler,San Francisco Giants,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
11898,Jakson Reetz,New York Mets,DH,6,6,4,.143,.200,.429,14,1,2,0,1,0,1,1,0,0,0,0,1,0,0,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,0,1.000,.629,,,-,-,,2,0,-,0,15,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
12151,Peyton Burdick,Chicago White Sox,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
12678,Carlos Pérez,Chicago White Sox,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
11335,José Devers,Atlanta Braves,DH,3,3,1,.250,.250,.250,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1.000,.500,,,-,-,,0,0,-,0,4,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
11553,Jonathan Ornelas,Texas Rangers,DH,18,18,11,.216,.256,.270,37,1,8,6,2,0,0,3,1,0,0,0,2,0,0,13,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,24,2,.950,.526,,,-,-,,2,0,-,0,40,0,,,,,,,,,,,,,,,,,,,,0,1,0,,,
11328,Livan Soto,Baltimore Orioles,DH,13,13,5,.231,.375,.308,13,1,3,2,1,0,0,0,0,0,0,0,3,0,0,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11,0,1.000,.683,,,-,-,,1,0,-,0,16,0,,,,,,,,,,,,,,,,,,,,0,5,0,,,
10965,Daniel Johnson,Baltimore Orioles,DH,1,1,0,.000,.000,.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1.000,.000,,,-,-,,0,0,-,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
62038,TJ Hopkins,Detroit Tigers,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
11407,Orelvis Martinez,Toronto Blue Jays,DH,1,1,1,.333,.333,.333,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,.833,.666,,,-,-,,0,0,-,0,3,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
11928,Dillon Dingler,Detroit Tigers,DH,27,27,24,.167,.195,.310,84,2,14,6,5,2,1,11,0,0,0,0,3,0,0,30,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,7,1,.994,.505,,,-,-,,8,0,-,0,87,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
11508,Everson Pereira,New York Yankees,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
12416,Josè Rodriguez,Philadelphia Phillies,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
9612,Austin Meadows,Detroit Tigers,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
12162,Canaan Smith-Njigba,Pittsburgh Pirates,DH,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,-,-,-,,,
